date,Borough,week day,Month,TMAX,TMIN,holiday,Year,Total
5/3/2006,MANHATTAN,Wednesday,May,71,52,No Holiday,A2006,24
5/3/2006,STATEN ISLAND,Wednesday,May,71,52,No Holiday,A2006,6
5/4/2006,BRONX,Thursday,May,82,53,No Holiday,A2006,44
5/4/2006,MANHATTAN,Thursday,May,82,53,No Holiday,A2006,35
5/4/2006,STATEN ISLAND,Thursday,May,82,53,No Holiday,A2006,7
5/5/2006,BRONX,Friday,May,80,64,No Holiday,A2006,46
5/5/2006,MANHATTAN,Friday,May,80,64,No Holiday,A2006,46
5/5/2006,STATEN ISLAND,Friday,May,80,64,No Holiday,A2006,14
5/6/2006,BRONX,Saturday,May,77,50,No Holiday,A2006,44
5/6/2006,MANHATTAN,Saturday,May,77,50,No Holiday,A2006,37
5/6/2006,STATEN ISLAND,Saturday,May,77,50,No Holiday,A2006,10
5/7/2006,BRONX,Sunday,May,67,46,No Holiday,A2006,47
5/7/2006,MANHATTAN,Sunday,May,67,46,No Holiday,A2006,35
5/7/2006,STATEN ISLAND,Sunday,May,67,46,No Holiday,A2006,17
5/8/2006,BRONX,Monday,May,63,53,No Holiday,A2006,26
5/8/2006,MANHATTAN,Monday,May,63,53,No Holiday,A2006,30
5/8/2006,STATEN ISLAND,Monday,May,63,53,No Holiday,A2006,10
5/9/2006,BRONX,Tuesday,May,62,53,No Holiday,A2006,37
5/9/2006,MANHATTAN,Tuesday,May,62,53,No Holiday,A2006,25
5/9/2006,STATEN ISLAND,Tuesday,May,62,53,No Holiday,A2006,11
5/10/2006,BRONX,Wednesday,May,69,53,No Holiday,A2006,45
5/10/2006,MANHATTAN,Wednesday,May,69,53,No Holiday,A2006,27
5/10/2006,STATEN ISLAND,Wednesday,May,69,53,No Holiday,A2006,5
5/11/2006,BRONX,Thursday,May,62,55,No Holiday,A2006,32
5/11/2006,MANHATTAN,Thursday,May,62,55,No Holiday,A2006,28
5/11/2006,STATEN ISLAND,Thursday,May,62,55,No Holiday,A2006,5
5/12/2006,BRONX,Friday,May,72,58,No Holiday,A2006,34
5/12/2006,MANHATTAN,Friday,May,72,58,No Holiday,A2006,36
5/12/2006,STATEN ISLAND,Friday,May,72,58,No Holiday,A2006,10
5/13/2006,BRONX,Saturday,May,71,53,No Holiday,A2006,36
5/13/2006,MANHATTAN,Saturday,May,71,53,No Holiday,A2006,24
5/13/2006,STATEN ISLAND,Saturday,May,71,53,No Holiday,A2006,10
5/14/2006,BRONX,Sunday,May,61,51,No Holiday,A2006,45
5/14/2006,MANHATTAN,Sunday,May,61,51,No Holiday,A2006,23
5/14/2006,STATEN ISLAND,Sunday,May,61,51,No Holiday,A2006,7
5/15/2006,BRONX,Monday,May,62,51,No Holiday,A2006,31
5/15/2006,MANHATTAN,Monday,May,62,51,No Holiday,A2006,24
5/15/2006,STATEN ISLAND,Monday,May,62,51,No Holiday,A2006,11
5/16/2006,BRONX,Tuesday,May,63,52,No Holiday,A2006,33
5/16/2006,MANHATTAN,Tuesday,May,63,52,No Holiday,A2006,27
5/16/2006,STATEN ISLAND,Tuesday,May,63,52,No Holiday,A2006,8
5/17/2006,BRONX,Wednesday,May,71,54,No Holiday,A2006,25
5/17/2006,MANHATTAN,Wednesday,May,71,54,No Holiday,A2006,34
5/17/2006,STATEN ISLAND,Wednesday,May,71,54,No Holiday,A2006,4
5/18/2006,BRONX,Thursday,May,73,57,No Holiday,A2006,47
5/18/2006,MANHATTAN,Thursday,May,73,57,No Holiday,A2006,31
5/18/2006,STATEN ISLAND,Thursday,May,73,57,No Holiday,A2006,5
5/19/2006,BRONX,Friday,May,61,50,No Holiday,A2006,32
5/19/2006,MANHATTAN,Friday,May,61,50,No Holiday,A2006,36
5/19/2006,STATEN ISLAND,Friday,May,61,50,No Holiday,A2006,9
5/20/2006,BRONX,Saturday,May,68,50,No Holiday,A2006,47
5/20/2006,MANHATTAN,Saturday,May,68,50,No Holiday,A2006,18
5/20/2006,STATEN ISLAND,Saturday,May,68,50,No Holiday,A2006,7
5/21/2006,BRONX,Sunday,May,70,50,No Holiday,A2006,45
5/21/2006,MANHATTAN,Sunday,May,70,50,No Holiday,A2006,22
5/21/2006,STATEN ISLAND,Sunday,May,70,50,No Holiday,A2006,5
5/22/2006,BRONX,Monday,May,64,48,No Holiday,A2006,38
5/22/2006,MANHATTAN,Monday,May,64,48,No Holiday,A2006,41
5/22/2006,STATEN ISLAND,Monday,May,64,48,No Holiday,A2006,11
5/23/2006,BRONX,Tuesday,May,68,45,No Holiday,A2006,40
5/23/2006,MANHATTAN,Tuesday,May,68,45,No Holiday,A2006,21
5/23/2006,STATEN ISLAND,Tuesday,May,68,45,No Holiday,A2006,3
5/24/2006,BRONX,Wednesday,May,73,52,No Holiday,A2006,36
5/24/2006,MANHATTAN,Wednesday,May,73,52,No Holiday,A2006,25
5/24/2006,STATEN ISLAND,Wednesday,May,73,52,No Holiday,A2006,9
5/25/2006,BRONX,Thursday,May,76,57,No Holiday,A2006,34
5/25/2006,MANHATTAN,Thursday,May,76,57,No Holiday,A2006,35
5/25/2006,STATEN ISLAND,Thursday,May,76,57,No Holiday,A2006,10
5/26/2006,BRONX,Friday,May,74,59,No Holiday,A2006,33
5/26/2006,MANHATTAN,Friday,May,74,59,No Holiday,A2006,32
5/26/2006,STATEN ISLAND,Friday,May,74,59,No Holiday,A2006,12
5/27/2006,BRONX,Saturday,May,83,64,No Holiday,A2006,40
5/27/2006,MANHATTAN,Saturday,May,83,64,No Holiday,A2006,33
5/27/2006,STATEN ISLAND,Saturday,May,83,64,No Holiday,A2006,9
5/28/2006,BRONX,Sunday,May,83,66,No Holiday,A2006,35
5/28/2006,MANHATTAN,Sunday,May,83,66,No Holiday,A2006,26
5/28/2006,STATEN ISLAND,Sunday,May,83,66,No Holiday,A2006,10
5/29/2006,BRONX,Monday,May,88,66,holiday,A2006,39
5/29/2006,MANHATTAN,Monday,May,88,66,holiday,A2006,28
5/29/2006,STATEN ISLAND,Monday,May,88,66,holiday,A2006,9
5/30/2006,BRONX,Tuesday,May,88,67,No Holiday,A2006,55
5/30/2006,MANHATTAN,Tuesday,May,88,67,No Holiday,A2006,36
5/30/2006,STATEN ISLAND,Tuesday,May,88,67,No Holiday,A2006,14
5/31/2006,BRONX,Wednesday,May,75,64,No Holiday,A2006,34
5/31/2006,MANHATTAN,Wednesday,May,75,64,No Holiday,A2006,33
5/31/2006,STATEN ISLAND,Wednesday,May,75,64,No Holiday,A2006,7
6/1/2006,BRONX,Thursday,June,86,64,No Holiday,A2006,61
6/1/2006,MANHATTAN,Thursday,June,86,64,No Holiday,A2006,44
6/1/2006,STATEN ISLAND,Thursday,June,86,64,No Holiday,A2006,10
6/2/2006,BRONX,Friday,June,82,66,No Holiday,A2006,41
6/2/2006,MANHATTAN,Friday,June,82,66,No Holiday,A2006,28
6/2/2006,STATEN ISLAND,Friday,June,82,66,No Holiday,A2006,11
6/3/2006,BRONX,Saturday,June,66,58,No Holiday,A2006,35
6/3/2006,MANHATTAN,Saturday,June,66,58,No Holiday,A2006,21
6/3/2006,STATEN ISLAND,Saturday,June,66,58,No Holiday,A2006,10
6/4/2006,BRONX,Sunday,June,68,57,No Holiday,A2006,39
6/4/2006,MANHATTAN,Sunday,June,68,57,No Holiday,A2006,31
6/4/2006,STATEN ISLAND,Sunday,June,68,57,No Holiday,A2006,11
6/5/2006,BRONX,Monday,June,71,58,No Holiday,A2006,35
6/5/2006,MANHATTAN,Monday,June,71,58,No Holiday,A2006,26
6/5/2006,STATEN ISLAND,Monday,June,71,58,No Holiday,A2006,7
6/6/2006,BRONX,Tuesday,June,72,59,No Holiday,A2006,37
6/6/2006,MANHATTAN,Tuesday,June,72,59,No Holiday,A2006,32
6/6/2006,STATEN ISLAND,Tuesday,June,72,59,No Holiday,A2006,7
6/7/2006,BRONX,Wednesday,June,65,57,No Holiday,A2006,32
6/7/2006,MANHATTAN,Wednesday,June,65,57,No Holiday,A2006,30
6/7/2006,STATEN ISLAND,Wednesday,June,65,57,No Holiday,A2006,3
6/8/2006,BRONX,Thursday,June,66,57,No Holiday,A2006,25
6/8/2006,MANHATTAN,Thursday,June,66,57,No Holiday,A2006,19
6/8/2006,STATEN ISLAND,Thursday,June,66,57,No Holiday,A2006,6
6/9/2006,BRONX,Friday,June,75,59,No Holiday,A2006,35
6/9/2006,MANHATTAN,Friday,June,75,59,No Holiday,A2006,25
6/9/2006,STATEN ISLAND,Friday,June,75,59,No Holiday,A2006,5
6/10/2006,BRONX,Saturday,June,67,56,No Holiday,A2006,40
6/10/2006,MANHATTAN,Saturday,June,67,56,No Holiday,A2006,23
6/10/2006,STATEN ISLAND,Saturday,June,67,56,No Holiday,A2006,11
6/11/2006,BRONX,Sunday,June,69,52,No Holiday,A2006,41
6/11/2006,MANHATTAN,Sunday,June,69,52,No Holiday,A2006,36
6/11/2006,STATEN ISLAND,Sunday,June,69,52,No Holiday,A2006,9
6/12/2006,BRONX,Monday,June,73,56,No Holiday,A2006,48
6/12/2006,MANHATTAN,Monday,June,73,56,No Holiday,A2006,26
6/12/2006,STATEN ISLAND,Monday,June,73,56,No Holiday,A2006,11
6/13/2006,BRONX,Tuesday,June,81,62,No Holiday,A2006,36
6/13/2006,MANHATTAN,Tuesday,June,81,62,No Holiday,A2006,19
6/13/2006,STATEN ISLAND,Tuesday,June,81,62,No Holiday,A2006,7
6/14/2006,BRONX,Wednesday,June,77,66,No Holiday,A2006,40
6/14/2006,MANHATTAN,Wednesday,June,77,66,No Holiday,A2006,40
6/14/2006,STATEN ISLAND,Wednesday,June,77,66,No Holiday,A2006,6
6/15/2006,BRONX,Thursday,June,80,65,No Holiday,A2006,37
6/15/2006,MANHATTAN,Thursday,June,80,65,No Holiday,A2006,40
6/15/2006,STATEN ISLAND,Thursday,June,80,65,No Holiday,A2006,6
6/16/2006,BRONX,Friday,June,85,63,No Holiday,A2006,37
6/16/2006,MANHATTAN,Friday,June,85,63,No Holiday,A2006,29
6/16/2006,STATEN ISLAND,Friday,June,85,63,No Holiday,A2006,18
6/17/2006,BRONX,Saturday,June,83,69,No Holiday,A2006,46
6/17/2006,MANHATTAN,Saturday,June,83,69,No Holiday,A2006,29
6/17/2006,STATEN ISLAND,Saturday,June,83,69,No Holiday,A2006,7
6/18/2006,BRONX,Sunday,June,91,71,No Holiday,A2006,44
6/18/2006,MANHATTAN,Sunday,June,91,71,No Holiday,A2006,32
6/18/2006,STATEN ISLAND,Sunday,June,91,71,No Holiday,A2006,15
6/19/2006,BRONX,Monday,June,88,74,No Holiday,A2006,39
6/19/2006,MANHATTAN,Monday,June,88,74,No Holiday,A2006,42
6/19/2006,STATEN ISLAND,Monday,June,88,74,No Holiday,A2006,14
6/20/2006,BRONX,Tuesday,June,83,71,No Holiday,A2006,49
6/20/2006,MANHATTAN,Tuesday,June,83,71,No Holiday,A2006,32
6/20/2006,STATEN ISLAND,Tuesday,June,83,71,No Holiday,A2006,7
6/21/2006,BRONX,Wednesday,June,83,69,No Holiday,A2006,35
6/21/2006,MANHATTAN,Wednesday,June,83,69,No Holiday,A2006,39
6/21/2006,STATEN ISLAND,Wednesday,June,83,69,No Holiday,A2006,10
6/22/2006,BRONX,Thursday,June,87,69,No Holiday,A2006,29
6/22/2006,MANHATTAN,Thursday,June,87,69,No Holiday,A2006,37
6/22/2006,STATEN ISLAND,Thursday,June,87,69,No Holiday,A2006,11
6/23/2006,BRONX,Friday,June,85,72,No Holiday,A2006,37
6/23/2006,MANHATTAN,Friday,June,85,72,No Holiday,A2006,40
6/23/2006,STATEN ISLAND,Friday,June,85,72,No Holiday,A2006,8
6/24/2006,BRONX,Saturday,June,74,69,No Holiday,A2006,37
6/24/2006,MANHATTAN,Saturday,June,74,69,No Holiday,A2006,25
6/24/2006,STATEN ISLAND,Saturday,June,74,69,No Holiday,A2006,11
6/25/2006,BRONX,Sunday,June,74,70,No Holiday,A2006,40
6/25/2006,MANHATTAN,Sunday,June,74,70,No Holiday,A2006,23
6/25/2006,STATEN ISLAND,Sunday,June,74,70,No Holiday,A2006,9
6/26/2006,BRONX,Monday,June,75,70,No Holiday,A2006,42
6/26/2006,MANHATTAN,Monday,June,75,70,No Holiday,A2006,29
6/26/2006,STATEN ISLAND,Monday,June,75,70,No Holiday,A2006,7
6/27/2006,BRONX,Tuesday,June,78,71,No Holiday,A2006,56
6/27/2006,MANHATTAN,Tuesday,June,78,71,No Holiday,A2006,28
6/27/2006,STATEN ISLAND,Tuesday,June,78,71,No Holiday,A2006,10
6/28/2006,BRONX,Wednesday,June,84,70,No Holiday,A2006,50
6/28/2006,MANHATTAN,Wednesday,June,84,70,No Holiday,A2006,30
6/28/2006,STATEN ISLAND,Wednesday,June,84,70,No Holiday,A2006,5
6/29/2006,BRONX,Thursday,June,83,65,No Holiday,A2006,44
6/29/2006,MANHATTAN,Thursday,June,83,65,No Holiday,A2006,24
6/29/2006,STATEN ISLAND,Thursday,June,83,65,No Holiday,A2006,8
6/30/2006,BRONX,Friday,June,80,63,No Holiday,A2006,37
6/30/2006,MANHATTAN,Friday,June,80,63,No Holiday,A2006,32
6/30/2006,STATEN ISLAND,Friday,June,80,63,No Holiday,A2006,11
7/1/2006,BRONX,Saturday,July,83,63,No Holiday,A2006,37
7/1/2006,MANHATTAN,Saturday,July,83,63,No Holiday,A2006,40
7/1/2006,STATEN ISLAND,Saturday,July,83,63,No Holiday,A2006,21
7/2/2006,BRONX,Sunday,July,87,70,No Holiday,A2006,44
7/2/2006,MANHATTAN,Sunday,July,87,70,No Holiday,A2006,23
7/2/2006,STATEN ISLAND,Sunday,July,87,70,No Holiday,A2006,12
7/3/2006,BRONX,Monday,July,87,72,No Holiday,A2006,45
7/3/2006,MANHATTAN,Monday,July,87,72,No Holiday,A2006,26
7/3/2006,STATEN ISLAND,Monday,July,87,72,No Holiday,A2006,11
7/4/2006,BRONX,Tuesday,July,87,77,holiday,A2006,45
7/4/2006,MANHATTAN,Tuesday,July,87,77,holiday,A2006,27
7/4/2006,STATEN ISLAND,Tuesday,July,87,77,holiday,A2006,11
7/5/2006,BRONX,Wednesday,July,79,68,No Holiday,A2006,37
7/5/2006,MANHATTAN,Wednesday,July,79,68,No Holiday,A2006,36
7/5/2006,STATEN ISLAND,Wednesday,July,79,68,No Holiday,A2006,12
7/6/2006,BRONX,Thursday,July,77,61,No Holiday,A2006,34
7/6/2006,MANHATTAN,Thursday,July,77,61,No Holiday,A2006,34
7/6/2006,STATEN ISLAND,Thursday,July,77,61,No Holiday,A2006,11
7/7/2006,BRONX,Friday,July,80,63,No Holiday,A2006,47
7/7/2006,MANHATTAN,Friday,July,80,63,No Holiday,A2006,37
7/7/2006,STATEN ISLAND,Friday,July,80,63,No Holiday,A2006,10
7/8/2006,BRONX,Saturday,July,82,69,No Holiday,A2006,37
7/8/2006,MANHATTAN,Saturday,July,82,69,No Holiday,A2006,24
7/8/2006,STATEN ISLAND,Saturday,July,82,69,No Holiday,A2006,8
7/9/2006,BRONX,Sunday,July,83,71,No Holiday,A2006,50
7/9/2006,MANHATTAN,Sunday,July,83,71,No Holiday,A2006,31
7/9/2006,STATEN ISLAND,Sunday,July,83,71,No Holiday,A2006,15
7/10/2006,BRONX,Monday,July,82,67,No Holiday,A2006,35
7/10/2006,MANHATTAN,Monday,July,82,67,No Holiday,A2006,35
7/10/2006,STATEN ISLAND,Monday,July,82,67,No Holiday,A2006,12
7/11/2006,BRONX,Tuesday,July,88,73,No Holiday,A2006,38
7/11/2006,MANHATTAN,Tuesday,July,88,73,No Holiday,A2006,28
7/11/2006,STATEN ISLAND,Tuesday,July,88,73,No Holiday,A2006,6
7/12/2006,BRONX,Wednesday,July,84,72,No Holiday,A2006,42
7/12/2006,MANHATTAN,Wednesday,July,84,72,No Holiday,A2006,27
7/12/2006,STATEN ISLAND,Wednesday,July,84,72,No Holiday,A2006,14
7/13/2006,BRONX,Thursday,July,83,71,No Holiday,A2006,40
7/13/2006,MANHATTAN,Thursday,July,83,71,No Holiday,A2006,19
7/13/2006,STATEN ISLAND,Thursday,July,83,71,No Holiday,A2006,9
7/14/2006,BRONX,Friday,July,87,69,No Holiday,A2006,23
7/14/2006,MANHATTAN,Friday,July,87,69,No Holiday,A2006,31
7/14/2006,STATEN ISLAND,Friday,July,87,69,No Holiday,A2006,8
7/15/2006,BRONX,Saturday,July,83,71,No Holiday,A2006,38
7/15/2006,MANHATTAN,Saturday,July,83,71,No Holiday,A2006,31
7/15/2006,STATEN ISLAND,Saturday,July,83,71,No Holiday,A2006,7
7/16/2006,BRONX,Sunday,July,92,73,No Holiday,A2006,30
7/16/2006,MANHATTAN,Sunday,July,92,73,No Holiday,A2006,20
7/16/2006,STATEN ISLAND,Sunday,July,92,73,No Holiday,A2006,9
7/17/2006,BRONX,Monday,July,95,77,No Holiday,A2006,33
7/17/2006,MANHATTAN,Monday,July,95,77,No Holiday,A2006,27
7/17/2006,STATEN ISLAND,Monday,July,95,77,No Holiday,A2006,9
7/18/2006,BRONX,Tuesday,July,95,71,No Holiday,A2006,35
7/18/2006,MANHATTAN,Tuesday,July,95,71,No Holiday,A2006,32
7/18/2006,STATEN ISLAND,Tuesday,July,95,71,No Holiday,A2006,5
7/19/2006,BRONX,Wednesday,July,86,71,No Holiday,A2006,47
7/19/2006,MANHATTAN,Wednesday,July,86,71,No Holiday,A2006,28
7/19/2006,STATEN ISLAND,Wednesday,July,86,71,No Holiday,A2006,4
7/20/2006,BRONX,Thursday,July,81,71,No Holiday,A2006,40
7/20/2006,MANHATTAN,Thursday,July,81,71,No Holiday,A2006,30
7/20/2006,STATEN ISLAND,Thursday,July,81,71,No Holiday,A2006,13
7/21/2006,BRONX,Friday,July,84,70,No Holiday,A2006,45
7/21/2006,MANHATTAN,Friday,July,84,70,No Holiday,A2006,27
7/21/2006,STATEN ISLAND,Friday,July,84,70,No Holiday,A2006,10
7/22/2006,BRONX,Saturday,July,80,71,No Holiday,A2006,42
7/22/2006,MANHATTAN,Saturday,July,80,71,No Holiday,A2006,34
7/22/2006,STATEN ISLAND,Saturday,July,80,71,No Holiday,A2006,10
7/23/2006,BRONX,Sunday,July,78,68,No Holiday,A2006,41
7/23/2006,MANHATTAN,Sunday,July,78,68,No Holiday,A2006,39
7/23/2006,STATEN ISLAND,Sunday,July,78,68,No Holiday,A2006,7
7/24/2006,BRONX,Monday,July,85,66,No Holiday,A2006,35
7/24/2006,MANHATTAN,Monday,July,85,66,No Holiday,A2006,35
7/24/2006,STATEN ISLAND,Monday,July,85,66,No Holiday,A2006,9
7/25/2006,BRONX,Tuesday,July,82,72,No Holiday,A2006,34
7/25/2006,MANHATTAN,Tuesday,July,82,72,No Holiday,A2006,15
7/25/2006,STATEN ISLAND,Tuesday,July,82,72,No Holiday,A2006,13
7/26/2006,BRONX,Wednesday,July,85,71,No Holiday,A2006,44
7/26/2006,MANHATTAN,Wednesday,July,85,71,No Holiday,A2006,33
7/26/2006,STATEN ISLAND,Wednesday,July,85,71,No Holiday,A2006,10
7/27/2006,BRONX,Thursday,July,88,74,No Holiday,A2006,39
7/27/2006,MANHATTAN,Thursday,July,88,74,No Holiday,A2006,24
7/27/2006,STATEN ISLAND,Thursday,July,88,74,No Holiday,A2006,8
7/28/2006,BRONX,Friday,July,89,75,No Holiday,A2006,40
7/28/2006,MANHATTAN,Friday,July,89,75,No Holiday,A2006,31
7/28/2006,STATEN ISLAND,Friday,July,89,75,No Holiday,A2006,10
7/29/2006,BRONX,Saturday,July,89,74,No Holiday,A2006,49
7/29/2006,MANHATTAN,Saturday,July,89,74,No Holiday,A2006,27
7/29/2006,STATEN ISLAND,Saturday,July,89,74,No Holiday,A2006,10
7/30/2006,BRONX,Sunday,July,89,77,No Holiday,A2006,58
7/30/2006,MANHATTAN,Sunday,July,89,77,No Holiday,A2006,20
7/30/2006,STATEN ISLAND,Sunday,July,89,77,No Holiday,A2006,10
7/31/2006,BRONX,Monday,July,90,74,No Holiday,A2006,42
7/31/2006,MANHATTAN,Monday,July,90,74,No Holiday,A2006,34
7/31/2006,STATEN ISLAND,Monday,July,90,74,No Holiday,A2006,13
8/1/2006,BRONX,Tuesday,August,95,79,No Holiday,A2006,35
8/1/2006,MANHATTAN,Tuesday,August,95,79,No Holiday,A2006,45
8/1/2006,STATEN ISLAND,Tuesday,August,95,79,No Holiday,A2006,23
8/2/2006,BRONX,Wednesday,August,97,83,No Holiday,A2006,29
8/2/2006,MANHATTAN,Wednesday,August,97,83,No Holiday,A2006,32
8/2/2006,STATEN ISLAND,Wednesday,August,97,83,No Holiday,A2006,7
8/3/2006,BRONX,Thursday,August,96,78,No Holiday,A2006,40
8/3/2006,MANHATTAN,Thursday,August,96,78,No Holiday,A2006,27
8/3/2006,STATEN ISLAND,Thursday,August,96,78,No Holiday,A2006,8
8/4/2006,BRONX,Friday,August,89,76,No Holiday,A2006,27
8/4/2006,MANHATTAN,Friday,August,89,76,No Holiday,A2006,27
8/4/2006,STATEN ISLAND,Friday,August,89,76,No Holiday,A2006,10
8/5/2006,BRONX,Saturday,August,89,72,No Holiday,A2006,33
8/5/2006,MANHATTAN,Saturday,August,89,72,No Holiday,A2006,26
8/5/2006,STATEN ISLAND,Saturday,August,89,72,No Holiday,A2006,10
8/6/2006,BRONX,Sunday,August,84,72,No Holiday,A2006,52
8/6/2006,MANHATTAN,Sunday,August,84,72,No Holiday,A2006,23
8/6/2006,STATEN ISLAND,Sunday,August,84,72,No Holiday,A2006,4
8/7/2006,BRONX,Monday,August,87,75,No Holiday,A2006,50
8/7/2006,MANHATTAN,Monday,August,87,75,No Holiday,A2006,36
8/7/2006,STATEN ISLAND,Monday,August,87,75,No Holiday,A2006,9
8/8/2006,BRONX,Tuesday,August,87,72,No Holiday,A2006,30
8/8/2006,MANHATTAN,Tuesday,August,87,72,No Holiday,A2006,25
8/8/2006,STATEN ISLAND,Tuesday,August,87,72,No Holiday,A2006,8
8/9/2006,BRONX,Wednesday,August,84,67,No Holiday,A2006,36
8/9/2006,MANHATTAN,Wednesday,August,84,67,No Holiday,A2006,32
8/9/2006,STATEN ISLAND,Wednesday,August,84,67,No Holiday,A2006,9
8/10/2006,BRONX,Thursday,August,84,67,No Holiday,A2006,35
8/10/2006,MANHATTAN,Thursday,August,84,67,No Holiday,A2006,24
8/10/2006,STATEN ISLAND,Thursday,August,84,67,No Holiday,A2006,6
8/11/2006,BRONX,Friday,August,78,65,No Holiday,A2006,28
8/11/2006,MANHATTAN,Friday,August,78,65,No Holiday,A2006,24
8/11/2006,STATEN ISLAND,Friday,August,78,65,No Holiday,A2006,10
8/12/2006,BRONX,Saturday,August,77,62,No Holiday,A2006,34
8/12/2006,MANHATTAN,Saturday,August,77,62,No Holiday,A2006,22
8/12/2006,STATEN ISLAND,Saturday,August,77,62,No Holiday,A2006,11
8/13/2006,BRONX,Sunday,August,80,60,No Holiday,A2006,44
8/13/2006,MANHATTAN,Sunday,August,80,60,No Holiday,A2006,33
8/13/2006,STATEN ISLAND,Sunday,August,80,60,No Holiday,A2006,12
8/14/2006,BRONX,Monday,August,85,66,No Holiday,A2006,33
8/14/2006,MANHATTAN,Monday,August,85,66,No Holiday,A2006,33
8/14/2006,STATEN ISLAND,Monday,August,85,66,No Holiday,A2006,8
8/15/2006,BRONX,Tuesday,August,80,69,No Holiday,A2006,25
8/15/2006,MANHATTAN,Tuesday,August,80,69,No Holiday,A2006,35
8/15/2006,STATEN ISLAND,Tuesday,August,80,69,No Holiday,A2006,12
8/16/2006,BRONX,Wednesday,August,85,67,No Holiday,A2006,44
8/16/2006,MANHATTAN,Wednesday,August,85,67,No Holiday,A2006,30
8/16/2006,STATEN ISLAND,Wednesday,August,85,67,No Holiday,A2006,11
8/17/2006,BRONX,Thursday,August,86,69,No Holiday,A2006,37
8/17/2006,MANHATTAN,Thursday,August,86,69,No Holiday,A2006,22
8/17/2006,STATEN ISLAND,Thursday,August,86,69,No Holiday,A2006,13
8/18/2006,BRONX,Friday,August,82,70,No Holiday,A2006,34
8/18/2006,MANHATTAN,Friday,August,82,70,No Holiday,A2006,25
8/18/2006,STATEN ISLAND,Friday,August,82,70,No Holiday,A2006,9
8/19/2006,BRONX,Saturday,August,82,69,No Holiday,A2006,45
8/19/2006,MANHATTAN,Saturday,August,82,69,No Holiday,A2006,22
8/19/2006,STATEN ISLAND,Saturday,August,82,69,No Holiday,A2006,9
8/20/2006,BRONX,Sunday,August,88,71,No Holiday,A2006,46
8/20/2006,MANHATTAN,Sunday,August,88,71,No Holiday,A2006,29
8/20/2006,STATEN ISLAND,Sunday,August,88,71,No Holiday,A2006,11
8/21/2006,BRONX,Monday,August,86,69,No Holiday,A2006,39
8/21/2006,MANHATTAN,Monday,August,86,69,No Holiday,A2006,20
8/21/2006,STATEN ISLAND,Monday,August,86,69,No Holiday,A2006,8
8/22/2006,BRONX,Tuesday,August,86,69,No Holiday,A2006,33
8/22/2006,MANHATTAN,Tuesday,August,86,69,No Holiday,A2006,31
8/22/2006,STATEN ISLAND,Tuesday,August,86,69,No Holiday,A2006,9
8/23/2006,BRONX,Wednesday,August,88,68,No Holiday,A2006,37
8/23/2006,MANHATTAN,Wednesday,August,88,68,No Holiday,A2006,22
8/23/2006,STATEN ISLAND,Wednesday,August,88,68,No Holiday,A2006,5
8/24/2006,BRONX,Thursday,August,83,66,No Holiday,A2006,37
8/24/2006,MANHATTAN,Thursday,August,83,66,No Holiday,A2006,26
8/24/2006,STATEN ISLAND,Thursday,August,83,66,No Holiday,A2006,9
8/25/2006,BRONX,Friday,August,74,66,No Holiday,A2006,28
8/25/2006,MANHATTAN,Friday,August,74,66,No Holiday,A2006,24
8/25/2006,STATEN ISLAND,Friday,August,74,66,No Holiday,A2006,6
8/26/2006,BRONX,Saturday,August,69,63,No Holiday,A2006,31
8/26/2006,MANHATTAN,Saturday,August,69,63,No Holiday,A2006,24
8/26/2006,STATEN ISLAND,Saturday,August,69,63,No Holiday,A2006,10
8/27/2006,BRONX,Sunday,August,74,62,No Holiday,A2006,35
8/27/2006,MANHATTAN,Sunday,August,74,62,No Holiday,A2006,25
8/27/2006,STATEN ISLAND,Sunday,August,74,62,No Holiday,A2006,7
8/28/2006,BRONX,Monday,August,77,70,No Holiday,A2006,43
8/28/2006,MANHATTAN,Monday,August,77,70,No Holiday,A2006,17
8/28/2006,STATEN ISLAND,Monday,August,77,70,No Holiday,A2006,10
8/29/2006,BRONX,Tuesday,August,71,64,No Holiday,A2006,28
8/29/2006,MANHATTAN,Tuesday,August,71,64,No Holiday,A2006,12
8/29/2006,STATEN ISLAND,Tuesday,August,71,64,No Holiday,A2006,8
8/30/2006,BRONX,Wednesday,August,73,62,No Holiday,A2006,24
8/30/2006,MANHATTAN,Wednesday,August,73,62,No Holiday,A2006,17
8/30/2006,STATEN ISLAND,Wednesday,August,73,62,No Holiday,A2006,6
8/31/2006,BRONX,Thursday,August,72,61,No Holiday,A2006,24
8/31/2006,MANHATTAN,Thursday,August,72,61,No Holiday,A2006,22
8/31/2006,STATEN ISLAND,Thursday,August,72,61,No Holiday,A2006,10
9/1/2006,BRONX,Friday,September,67,60,No Holiday,A2006,38
9/1/2006,MANHATTAN,Friday,September,67,60,No Holiday,A2006,37
9/1/2006,STATEN ISLAND,Friday,September,67,60,No Holiday,A2006,6
9/2/2006,BRONX,Saturday,September,66,59,No Holiday,A2006,24
9/2/2006,MANHATTAN,Saturday,September,66,59,No Holiday,A2006,22
9/2/2006,STATEN ISLAND,Saturday,September,66,59,No Holiday,A2006,5
9/3/2006,BRONX,Sunday,September,75,63,No Holiday,A2006,32
9/3/2006,MANHATTAN,Sunday,September,75,63,No Holiday,A2006,16
9/3/2006,STATEN ISLAND,Sunday,September,75,63,No Holiday,A2006,6
